"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q3","Q8","Q4","Q5","Q7","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q29","Q30","Q31","Q32","Q33","Q34","Q35","Q36","Q37","Q38","Q39","Q40","Q41","Q42","Q43","Q45","Q46","Q47","Q48","Q49","Q50","Q51","Q52","Q52_11_TEXT","rid","Treatment_DO","switch_1_demand","switch_2_demand"
"580","2021-02-19 13:13:02","2021-02-19 14:06:53","0","175.10.52.136","100","3231","1","2021-02-19 14:06:53","R_2eQN8NUKWf9X09B","","","","","28.182098388671900","113.105499267578000","anonymous","EN","1","8","6","3","2","","3","1","1","","1","","","","2","","","","","","","","1","1","","2","","","","","1","","","","","","","7","1","2","4","1","1","1","8","","602f48c1-6e6b-bd3a-62dc-b6da15255408","M_positive",58,54
"581","2021-02-19 13:57:36","2021-02-19 14:06:59","0","113.85.97.185","100","562","1","2021-02-19 14:06:59","R_YWC041qbxbVSa09","","","","","23.66510009765630","116.637908935547000","anonymous","EN","2","20","40","15","2","","3","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","7","1","3","4","1","1","1","9","","602f5314-3955-99fc-e37f-9419abfa87ff","C",62,62
"582","2021-02-19 13:58:42","2021-02-19 14:06:59","0","1.28.242.238","100","496","1","2021-02-19 14:07:00","R_1Eh80Q2vs5TPQMU","","","","","41.217193603515600","113.665496826172000","anonymous","EN","2","80","120","280","2","","4","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","9","1","4","3","1","1","1","9","","602f53c5-2308-d939-9819-05a28967c7a2","M_negative",62,62
"583","2021-02-19 14:03:01","2021-02-19 14:07:10","0","182.90.200.61","100","249","1","2021-02-19 14:07:10","R_3maVdMLWscgWJW1","","","","","22.8108062744141000","108.316497802734000","anonymous","EN","3","20","250","45","1","2","","1","4","","","2","","","","","","2","","","","","1","2","","","2","","","","","","2","","","","","10","1","2","6","1","1","1","4","","602f54af-7a5f-f79c-2025-70c087f1ecb4","M",34,34
"584","2021-02-19 14:04:17","2021-02-19 14:07:15","0","180.175.39.132","100","178","1","2021-02-19 14:07:16","R_3DpsXQ0mgYD6fay","","","","","31.244903564453100","121.394805908203000","anonymous","EN","1","10","8","2","3","","","2","","1","","","1","","","","","","2","","","","1","1","","2","","","","","1","","","","","","","10","1","2","5","1","2","2","9","","602f5512-8012-d5f1-13f7-5e4c1fcd2cf0","E_positive",26,54
"585","2021-02-19 14:03:41","2021-02-19 14:07:17","0","171.113.60.91","100","216","1","2021-02-19 14:07:18","R_28SP8Y37SY4vmba","","","","","30.5890045166016000","114.268096923828000","anonymous","EN","1","2","1","200","3","","","2","","1","","","1","","","","","","1","","","","2","","1","","","1","","","","","","1","","","","8","2","1","4","3","1","2","3","","602f548e-40c0-4515-b816-e04aee2dc8db","C_positive",30,30
"586","2021-02-19 13:57:55","2021-02-19 14:07:20","0","222.74.186.22","100","565","1","2021-02-19 14:07:21","R_1r6BpdiNus1eFV0","","","","","40.8105926513672000","111.652191162109000","anonymous","EN","2","87","87","10","2","","3","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","8","1","2","2","1","1","2","9","","602f5324-eede-1ba6-2105-595b9eaef472","M",62,62
"587","2021-02-19 13:57:52","2021-02-19 14:07:25","0","121.20.137.32","100","573","1","2021-02-19 14:07:25","R_Y4fqroIhEImPqhz","","","","","39.928497314453100","116.385009765625","anonymous","EN","1","25","36","35","3","","","1","4","","","2","","","","","","1","","","","","1","2","","","2","","","","","","1","","","","","9","1","1","4","1","1","1","1","","602f502e-c982-bd54-2650-94a19f526b28","C_positive",38,38
"588","2021-02-19 14:01:52","2021-02-19 14:07:26","0","101.206.170.202","100","334","1","2021-02-19 14:07:26","R_xzahjCOj20ThHbP","","","","","30.6667022705078000","104.06671142578100","anonymous","EN","3","360","350","140","3","","","2","","4","","","","2","","","","","","","","2","2","","2","","","","2","","","","","","","","2","9","2","2","4","1","2","2","3","","602f5432-bd94-9215-88eb-456fcceadf24","E",2,2
"589","2021-02-19 14:03:55","2021-02-19 14:07:54","0","119.118.189.43","100","239","1","2021-02-19 14:07:55","R_2wisbMfcLZMNOXG","","","","","41.792205810546900","123.43280029296900","anonymous","EN","2","120","210","70","2","","6","1","1","","2","","","","","1","","","","","","","1","1","","2","","","","","1","","","","","","","8","2","3","2","1","1","2","9","","602f54bf-c863-d877-badd-61a220c203be","C_positive",54,54
"590","2021-02-19 13:56:49","2021-02-19 14:08:09","0","125.90.255.243","100","680","1","2021-02-19 14:08:09","R_AAKNGaa9IMJmkz7","","","","","23.11810302734380","113.25390625","anonymous","EN","1","87.6","87.6","0","2","","6","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","9","1","2","5","1","1","2","9","","602f52f1-8c2a-b929-39af-0a278d1611c5","M",62,62
"591","2021-02-19 14:07:15","2021-02-19 14:08:15","0","117.136.124.98","100","59","1","2021-02-19 14:08:15","R_2PveGDUeewZ9WyQ","","","","","23.11810302734380","113.25390625","anonymous","EN","3","240000","220000","600","3","","","1","4","","","2","","","","","","1","","","","","1","2","","","2","","","","","","2","","","","","11","1","2","5","1","2","2","4","","602f5581-9ba8-aacc-15cb-c791b27a0229","E",38,34
"592","2021-02-19 14:02:49","2021-02-19 14:08:15","0","101.88.71.190","100","325","1","2021-02-19 14:08:15","R_zSENqZHyzbrIZfH","","","","","31.054901123046900","121.34930419921900","anonymous","EN","2","5","8","3","3","","","1","4","","","2","","","","","","2","","","","","2","","2","","","","2","","","","","","","","1","7","1","2","4","1","2","3","2","","602f5446-d034-b33f-2bc5-e6a3ae04b94e","C_negative",34,6
"593","2021-02-19 14:01:05","2021-02-19 14:08:16","0","114.255.222.120","100","430","1","2021-02-19 14:08:16","R_3P7G7vJHujYjrzS","","","","","39.928497314453100","116.385009765625","anonymous","EN","1","1300","1250","1110","2","","1","1","4","","","1","","","","","2","","","","","","1","2","","","1","","","","","1","","","","","","8","1","2","2","2","2","2","5","","602f53ea-e288-8128-fd14-a5488d502693","E",42,46
"594","2021-02-19 14:01:59","2021-02-19 14:08:26","0","111.18.38.252","100","387","1","2021-02-19 14:08:27","R_1IZcTU3D5PmtxQq","","","","","23.11810302734380","113.25390625","anonymous","EN","2","36","6.6","26.2","2","","3","1","1","","1","","","","2","","","","","","","","1","1","","1","","","","2","","","","","","","","5","1","1","4","1","1","1","1","","602f5428-f7b6-6899-650c-0d2387df6af2","C",58,58
"595","2021-02-19 14:04:06","2021-02-19 14:08:29","0","218.25.223.30","100","263","1","2021-02-19 14:08:30","R_3nVhJDGj1bJDzZT","","","","","40.964202880859400","119.05810546875","anonymous","EN","1","20","40","50","3","","","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","9","2","2","5","1","1","2","8","","602f54a2-14cc-863e-f1a9-e0fabe44bcf6","E_negative",62,62
"596","2021-02-19 14:04:11","2021-02-19 14:08:34","0","49.88.150.5","100","263","1","2021-02-19 14:08:35","R_1CC7cd9vSogQMbq","","","","","34.599700927734400","119.159393310547000","anonymous","EN","3","100","100","100","3","","","1","4","","","2","","","","","","2","","","","","2","","1","","","2","","","","","","","1","","","9","1","3","5","1","1","2","5","","602f548e-4479-b9bf-cde0-f58a22637e15","M_negative",34,22
"597","2021-02-19 13:51:29","2021-02-19 14:08:39","0","223.104.213.37","100","1029","1","2021-02-19 14:08:40","R_3D6YHy9K5rgYXeg","","","","","31.054901123046900","121.34930419921900","anonymous","EN","2","7.3","87.6","48.18","2","","2","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","8","1","2","3","1","1","1","6","","602f51da-2e79-2b5a-4648-8470c24ab9de","E_negative",62,62
"598","2021-02-19 13:13:19","2021-02-19 14:08:44","0","60.31.75.152","100","3324","1","2021-02-19 14:08:44","R_3ixml0HuuDyXKBB","","","","","39.928497314453100","116.385009765625","anonymous","EN","2","8.76","17.5","3.6","1","5","","2","","1","","","2","","","","","","","2","","","2","","1","","","2","","","","","","","1","","","7","1","5","4","1","2","2","9","","602f4921-77fd-e44a-8ef9-cd6446a36718","C_positive",18,22
"599","2021-02-19 13:56:15","2021-02-19 14:08:53","0","171.212.36.71","100","758","1","2021-02-19 14:08:54","R_1LtgKb8DceGsKgD","","","","","30.6667022705078000","104.06671142578100","anonymous","EN","2","20","30","10","2","","6","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","9","1","2","5","1","1","1","1","","602f5325-714b-499e-87b9-e3b4a29a49c7","M_negative",62,62
"600","2021-02-19 14:02:33","2021-02-19 14:09:19","0","171.212.121.154","100","406","1","2021-02-19 14:09:19","R_32OOevbUs61JC7T","","","","","30.6667022705078000","104.06671142578100","anonymous","EN","1","87","87","0","1","1","","2","","4","","","","2","","","","","","","","1","1","1","","2","","","","","1","","","","","","","7","2","1","4","2","4","1","3","","602f5420-ebf8-8c35-f128-648b7a7b3cee","E_positive",6,54
"601","2021-02-19 13:45:16","2021-02-19 14:09:22","0","58.208.225.221","100","1445","1","2021-02-19 14:09:22","R_1DtZSy1KDv7CydD","","","","","31.3040924072266000","120.59539794921900","anonymous","EN","2","35","25","53","2","","3","2","","1","","","2","","","","","","","1","","","1","2","","","2","","","","","","1","","","","","9","2","1","4","2","1","2","6","","602f5057-8bb2-967f-8ce6-fbbac31cb2de","C_negative",22,38
"602","2021-02-19 14:06:23","2021-02-19 14:09:30","0","117.170.158.83","100","186","1","2021-02-19 14:09:30","R_3maYmfAmGI379Hc","","","","","39.928497314453100","116.385009765625","anonymous","EN","2","150","200","50","2","","3","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","7","1","3","5","1","1","1","5","","602f554c-c12e-9340-8310-1a72e45740a1","C_negative",62,62
"603","2021-02-19 14:05:12","2021-02-19 14:09:53","0","27.23.176.135","100","280","1","2021-02-19 14:09:53","R_BLZJ4aOhU2iedq1","","","","","29.8509979248047000","112.65679931640600","anonymous","EN","2","120","183","60","1","7","","2","","4","","","","2","","","","","","","","2","2","","2","","","","2","","","","","","","","2","10","1","3","5","1","2","1","1","","602f54ce-ec98-77f0-e0bb-24d6fa469778","E_positive",2,2
"604","2021-02-19 14:03:46","2021-02-19 14:09:59","0","121.32.145.191","100","372","1","2021-02-19 14:09:59","R_b1KY8d3HjzQPQ0p","","","","","23.11810302734380","113.25390625","anonymous","EN","1","0","0","0","3","","","1","4","","","2","","","","","","2","","","","","1","1","","1","","","","2","","","","","","","","8","1","1","5","2","3","1","4","","602f54b9-0363-b259-d55e-5a57f3e78e11","M_positive",34,58
"605","2021-02-19 14:06:09","2021-02-19 14:10:11","0","183.230.8.158","100","241","1","2021-02-19 14:10:11","R_3e3vKvhkpgQi2lo","","","","","29.5514068603516000","106.555511474609000","anonymous","EN","3","150","120","20","1","4","","2","","1","","","1","","","","","","2","","","","1","1","","1","","","","1","","","","","","","","9","2","2","6","1","4","1","1","","602f5522-fb08-c410-62df-5a4b89825065","M_positive",26,62
"606","2021-02-19 14:03:22","2021-02-19 14:10:16","0","1.189.155.145","100","414","1","2021-02-19 14:10:17","R_31TT6T0uq4NXhtF","","","","","47.2664947509766000","124.54180908203100","anonymous","EN","1","10","8","50","1","1","","2","","1","","","2","","","","","","","1","","","1","1","","2","","","","","2","","","","","","","6","2","3","3","1","1","2","8","","602f543f-1251-2d02-c60e-9d7cd26e439a","M",22,50
"607","2021-02-19 14:01:05","2021-02-19 14:10:21","0","14.154.178.243","100","556","1","2021-02-19 14:10:22","R_2CHVMnv4lmaufBE","","","","","22.533294677734400","114.13330078125","anonymous","EN","3","87.6","87.6","0","3","","","1","4","","","2","","","","","","1","","","","","1","2","","","2","","","","","","1","","","","","9","1","2","4","2","1","2","8","","602f540e-54cd-28ec-bb5b-a2a06f1eebd8","E_positive",38,38
"608","2021-02-19 14:08:23","2021-02-19 14:10:23","0","39.172.59.187","100","119","1","2021-02-19 14:10:23","R_1dMMfWrWpqqsjGg","","","","","31.054901123046900","121.34930419921900","anonymous","EN","2","200","200","500","3","","","2","","4","","","","2","","","","","","","","2","2","","1","","","2","","","","","","","2","","","8","2","2","5","1","1","2","3","","602f55cf-625a-aa06-126d-be0e86a004f1","E_negative",2,18
"610","2021-02-19 13:42:08","2021-02-19 14:10:44","0","122.96.47.252","100","1715","1","2021-02-19 14:10:44","R_3DpE7mLjqaMzAxX","","","","","31.3040924072266000","120.59539794921900","anonymous","EN","2","9.2","19.4","5.4","2","","5","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","10","2","2","5","1","2","2","3","","602f4f9b-e752-73a9-f08a-3bc8a9eba82c","M_positive",62,62
"611","2021-02-19 14:02:14","2021-02-19 14:10:50","0","171.41.17.242","100","515","1","2021-02-19 14:10:51","R_30oyswqMt5QruXq","","","","","31.24200439453130","121.47601318359400","anonymous","EN","2","80640","80640","80","1","4","","1","1","","1","","","","2","","","","","","","","2","","1","","","2","","","","","","","2","","","6","2","1","4","1","2","2","8","","602f5472-0eef-df08-c781-ef3a2b73b839","C_negative",58,18
"612","2021-02-19 14:02:35","2021-02-19 14:11:19","0","223.74.45.17","100","523","1","2021-02-19 14:11:19","R_eFZmqsCKPTNu0a5","","","","","22.5832977294922000","113.08331298828100","anonymous","EN","3","86.4","86.4","0","3","","","2","","1","","","2","","","","","","","1","","","1","2","","","1","","","","","2","","","","","","11","1","1","5","1","2","2","8","","602f546a-2c16-0ca1-27f7-e9887fa05b11","E_positive",22,42
"613","2021-02-19 14:09:00","2021-02-19 14:11:20","0","119.4.252.145","100","140","1","2021-02-19 14:11:20","R_2YEsCCKsO6Epw7G","","","","","30.6667022705078000","104.06671142578100","anonymous","EN","3","320","320","140","3","","","2","","4","","","","2","","","","","","","","2","2","","2","","","","2","","","","","","","","2","10","2","2","4","1","2","2","3","","602f562e-3ecf-8125-289b-232a6bb8a0bf","E_negative",2,2
"614","2021-02-19 14:03:19","2021-02-19 14:11:21","0","123.54.134.220","100","482","1","2021-02-19 14:11:22","R_2CHE33HpTS0rNwb","","","","","39.928497314453100","116.385009765625","anonymous","EN","2","150","300","75","2","","5","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","2","","","","","","","","8","2","1","5","1","1","2","9","","602f5485-760c-b1aa-9790-f14cc695dbbb","E",62,58
"615","2021-02-19 14:05:49","2021-02-19 14:11:22","0","222.175.148.6","100","332","1","2021-02-19 14:11:22","R_3p9XE0WP13ScETn","","","","","36.668304443359400","116.9971923828130","anonymous","EN","1","87.6","87.6","0","3","","","1","1","","2","","","","","2","","","","","","","1","1","","1","","","","1","","","","","","","","10","2","2","4","2","4","2","8","","602f54c7-428b-c7cc-8779-465dcfc76f39","M",50,62
"616","2021-02-19 14:06:36","2021-02-19 14:11:23","0","112.67.177.189","100","287","1","2021-02-19 14:11:24","R_1E7oM7pjDFoji4N","","","","","20.0491943359375","110.346588134766000","anonymous","EN","1","0.5","1","20","2","","2","2","","4","","","","2","","","","","","","","1","1","1","","2","","","","","1","","","","","","","8","2","2","4","1","3","1","8","","602f559e-35f5-6a20-7385-ea994ad6c35b","C_positive",6,54
"617","2021-02-19 14:01:59","2021-02-19 14:11:28","0","223.104.239.117","100","568","1","2021-02-19 14:11:28","R_2ClxFl1el2WQ5r4","","","","","39.14239501953130","117.172698974609000","anonymous","EN","1","100","80","10","1","8","","2","","4","","","","1","","","","","","","1","","1","2","","","2","","","","","","2","","","","","4","2","1","5","1","4","1","1","","602f546e-e5cd-3f3b-5d84-9b9354749ca1","M_negative",14,34
"618","2021-02-19 13:59:25","2021-02-19 14:11:28","0","58.49.78.194","100","723","1","2021-02-19 14:11:29","R_O6E0e9WYSHDeTeh","","","","","30.5890045166016000","114.268096923828000","anonymous","EN","2","240","230","20","1","2","","2","","4","","","","2","","","","","","","","1","2","","2","","","","2","","","","","","","","2","8","2","1","5","1","1","1","6","","602f53a1-2937-14b8-684f-b4d9b7483838","C",6,2
"619","2021-02-19 13:59:37","2021-02-19 14:11:31","0","60.31.24.44","100","714","1","2021-02-19 14:11:32","R_1pLP2jYEbxuxMcv","","","","","26.992095947265600","113.919708251953000","anonymous","EN","2","0.08","0.09","30","2","","3","1","1","","1","","","","2","","","","","","","","2","","1","","","1","","","","","","1","","","","7","2","1","5","1","1","1","1","","602f53e3-ed58-c1e6-67ad-bbc610f648d5","M",58,30
"620","2021-02-19 13:47:21","2021-02-19 14:11:50","0","27.201.6.48","100","1468","1","2021-02-19 14:11:50","R_1f3fAHKvHLaabsn","","","","","36.185302734375","117.1199951171880","anonymous","EN","2","87.6","87.6","0","2","","4","2","","1","","","1","","","","","","1","","","","2","","1","","","1","","","","","","1","","","","9","1","3","5","1","1","1","5","","602f5104-5323-1af1-8394-a64c56ec227a","M_negative",30,30
"621","2021-02-19 14:04:24","2021-02-19 14:11:51","0","112.224.5.236","100","446","1","2021-02-19 14:11:51","R_1CJus10Z52EaeYX","","","","","36.668304443359400","116.9971923828130","anonymous","EN","2","60","70","6","2","","8","1","1","","2","","","","","2","","","","","","","1","1","","1","","","","2","","","","","","","","8","1","3","5","1","1","1","1","","602f54df-448d-cf4f-862f-e71249b053ce","M_positive",50,58
"622","2021-02-19 13:58:49","2021-02-19 14:11:53","0","113.110.41.159","100","783","1","2021-02-19 14:11:53","R_2uCFwv8fJMvygcB","","","","","23.528900146484400","116.36419677734400","anonymous","EN","2","365","547","546","2","","3","1","1","","2","","","","","2","","","","","","","1","1","","2","","","","","2","","","","","","","6","2","1","2","1","1","1","8","","602f538b-6d87-feb2-5feb-4380a90661d9","C_positive",50,50
"623","2021-02-19 14:09:11","2021-02-19 14:11:53","0","120.14.181.8","100","162","1","2021-02-19 14:11:53","R_3GDMysGpdEQVyUN","","","","","37.0630950927734000","114.49420166015600","anonymous","EN","3","5","10","15","3","","","1","1","","1","","","","2","","","","","","","","1","2","","","1","","","","","1","","","","","","11","1","2","5","1","1","1","5","","602f5608-36a3-0e4c-8b03-b8499c320588","E_positive",58,46
"624","2021-02-19 13:47:20","2021-02-19 14:12:03","0","183.31.123.62","100","1483","1","2021-02-19 14:12:03","R_bCvZ3opdTibRPDH","","","","","22.8766937255859000","114.77630615234400","anonymous","EN","3","120","130","120","1","2","","2","","4","","","","2","","","","","","","","2","2","","2","","","","2","","","","","","","","2","10","2","3","5","1","2","2","8","","602f50c7-34d9-aaea-6887-cdb759904c81","C",2,2
"625","2021-02-19 13:59:14","2021-02-19 14:12:12","0","124.92.116.220","100","778","1","2021-02-19 14:12:12","R_rlR1TxcyJDdAOn7","","","","","42.563995361328100","122.33050537109400","anonymous","EN","2","26","38","5.1","3","","","1","4","","","1","","","","","1","","","","","","1","1","","1","","","","2","","","","","","","","9","2","2","5","1","2","1","9","","602f53a9-dcbd-b109-df26-c3c1ae7ebc12","E_positive",46,58
"626","2021-02-19 14:08:37","2021-02-19 14:12:13","0","223.94.195.250","100","215","1","2021-02-19 14:12:13","R_1oAscg3mramh9xE","","","","","39.928497314453100","116.385009765625","anonymous","EN","3","200","200","100","3","","","1","1","","2","","","","","2","","","","","","","1","1","","2","","","","","2","","","","","","","8","2","1","5","2","1","2","9","","602f55ca-4365-5c38-7882-602e08bdd834","M_positive",50,50
"627","2021-02-19 14:08:42","2021-02-19 14:12:13","0","218.2.214.221","100","211","1","2021-02-19 14:12:13","R_3IT2quV7MzPpa0Q","","","","","32.030303955078100","120.87469482421900","anonymous","EN","2","90","100","5","3","","","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","11","1","2","5","1","1","1","1","","602f55c3-e0e6-a278-00da-34f69159b923","E",62,62
"628","2021-02-19 13:53:33","2021-02-19 14:12:20","0","119.118.135.212","100","1126","1","2021-02-19 14:12:21","R_2QPUBwz9ZrHN2Zz","","","","","41.792205810546900","123.43280029296900","anonymous","EN","2","50","100","25","3","","","1","4","","","1","","","","","1","","","","","","1","2","","","1","","","","","1","","","","","","8","2","3","4","1","1","2","3","","602f5251-2d80-94b0-e310-b785581734bc","E",46,46
"629","2021-02-19 14:02:48","2021-02-19 14:12:20","0","120.245.30.49","100","571","1","2021-02-19 14:12:21","R_1PRXjv14tsd1NB6","","","","","39.928497314453100","116.385009765625","anonymous","EN","2","70","80","5","3","","","1","4","","","2","","","","","","1","","","","","1","2","","","2","","","","","","1","","","","","9","1","1","5","1","1","2","5","","602f548d-02f2-eb1e-b701-afd7c10218ae","M_negative",38,38
"630","2021-02-19 14:07:43","2021-02-19 14:12:23","0","223.104.175.108","100","280","1","2021-02-19 14:12:23","R_2YM8fNDhK5XIOTz","","","","","41.792205810546900","123.43280029296900","anonymous","EN","2","876","876","150","3","","","2","","4","","","","1","","","","","","","1","","2","","1","","","1","","","","","","1","","","","10","2","2","5","1","3","1","6","","602f55d8-3ff0-667f-89d5-705141aecdb3","C_positive",14,30
"631","2021-02-19 14:10:44","2021-02-19 14:13:16","0","27.187.16.40","100","152","1","2021-02-19 14:13:17","R_2SC57VuN6JbwixQ","","","","","39.928497314453100","116.385009765625","anonymous","EN","3","5","5","60","1","6","","2","","1","","","2","","","","","","","1","","","2","","1","","","1","","","","","","2","","","","11","1","2","5","1","4","1","8","","602f564f-c524-0fcd-5c62-75be58b87a90","M",22,26
"632","2021-02-19 14:07:02","2021-02-19 14:13:17","0","112.6.96.201","100","375","1","2021-02-19 14:13:17","R_OkFISRtMJgHAwlb","","","","","36.0659942626953000","120.369384765625","anonymous","EN","1","90","200","50","2","","5","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","11","2","2","5","1","1","2","3","","602f5561-5642-3597-0cff-432b219e09d9","C_negative",62,62
"633","2021-02-19 14:08:40","2021-02-19 14:13:18","0","112.25.144.114","100","277","1","2021-02-19 14:13:18","R_3JftkzKe4niadiH","","","","","31.3834991455078000","120.951995849609000","anonymous","EN","2","87.6","87.6","0","1","6","","2","","4","","","","2","","","","","","","","2","2","","2","","","","2","","","","","","","","2","9","1","2","5","1","2","2","8","","602f55c0-ff53-0d47-4fcf-ade49219a873","C_positive",2,2
"634","2021-02-19 14:09:14","2021-02-19 14:13:18","0","223.104.145.8","100","244","1","2021-02-19 14:13:19","R_1nTmBHrlcv5sH8n","","","","","31.56610107421880","120.279693603516000","anonymous","EN","2","36","66","100","2","","2","1","1","","1","","","","2","","","","","","","","1","1","","2","","","","","1","","","","","","","8","2","2","5","1","1","2","1","","602f55ff-ebc9-0820-5a7a-f0276d0b94eb","C_negative",58,54
"635","2021-02-19 14:04:05","2021-02-19 14:13:19","0","144.123.160.64","100","553","1","2021-02-19 14:13:19","R_Xpv48xacKUutIhH","","","","","36.668304443359400","116.9971923828130","anonymous","EN","2","7","7","0","3","","","1","4","","","2","","","","","","1","","","","","1","1","","1","","","","1","","","","","","","","9","1","3","3","1","2","3","11","节能减排环保调查","602f5481-57da-a3a4-3202-8d15517d1a62","E",38,62
"636","2021-02-19 14:05:39","2021-02-19 14:13:22","0","119.33.28.122","100","462","1","2021-02-19 14:13:23","R_2OUZSgyrmuLuK8K","","","","","23.11810302734380","113.25390625","anonymous","EN","2","120","120","20","2","","2","1","1","","2","","","","","2","","","","","","","1","1","","2","","","","","2","","","","","","","10","1","3","4","1","2","2","6","","602f5516-d122-ea99-e197-64320c15aa5a","E_negative",50,50
"637","2021-02-19 14:05:40","2021-02-19 14:13:26","0","113.140.5.38","100","466","1","2021-02-19 14:13:27","R_2Sc3jgoZRaw0m1W","","","","","34.2635040283203000","108.924591064453000","anonymous","EN","3","365","730","365","1","3","","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","6","2","4","3","1","1","2","9","","602f5437-b37c-0566-37d6-74f2ac824cd2","M",62,62
"639","2021-02-19 14:07:35","2021-02-19 14:13:40","0","117.136.63.164","100","364","1","2021-02-19 14:13:40","R_2ruTQgVrws6GX5d","","","","","30.6667022705078000","104.06671142578100","anonymous","EN","2","240","240","300","3","","","1","4","","","1","","","","","2","","","","","","1","1","","1","","","","1","","","","","","","","11","2","2","5","1","1","2","1","","602f558f-b8ed-2f4f-1811-d95f6a6a73ca","M_positive",42,62
"640","2021-02-19 14:11:01","2021-02-19 14:13:43","0","118.113.57.204","100","161","1","2021-02-19 14:13:43","R_22mgCgpBeeli9o9","","","","","30.6667022705078000","104.06671142578100","anonymous","EN","2","365","400","50","1","3","","1","1","","2","","","","","1","","","","","","","1","1","","2","","","","","2","","","","","","","8","2","1","5","1","1","1","5","","602f5667-ab2e-4844-e1b7-e1ca835b0531","E_negative",54,50
"641","2021-02-19 14:09:21","2021-02-19 14:13:49","0","183.162.23.18","100","268","1","2021-02-19 14:13:50","R_3NWIlAbaxNnLKXS","","","","","32.06170654296880","118.777801513672000","anonymous","EN","1","800","600","200","1","4","","1","4","","","2","","","","","","1","","","","","1","1","","1","","","","1","","","","","","","","11","1","2","5","1","2","2","2","","602f55f1-cebd-f4e7-ac8a-cdcaf7b3b251","M_negative",38,62
"642","2021-02-19 14:04:45","2021-02-19 14:14:10","0","222.88.201.170","100","565","1","2021-02-19 14:14:11","R_3QLYL9msBHOym5c","","","","","35.2397003173828000","113.23309326171900","anonymous","EN","2","80","90","10","2","","1","1","1","","1","","","","2","","","","","","","","1","1","","2","","","","","2","","","","","","","7","1","3","4","1","1","2","1","","602f545c-9fd9-fc36-b369-eb87bdbbe6ee","M_negative",58,50
"643","2021-02-19 14:11:12","2021-02-19 14:14:12","0","60.1.57.53","100","179","1","2021-02-19 14:14:12","R_2vf7MccPQYeTv9a","","","","","36.8621063232422000","114.6090087890630","anonymous","EN","1","22","30","3","2","","2","1","4","","","1","","","","","1","","","","","","1","1","","1","","","","2","","","","","","","","8","1","2","5","1","1","1","3","","602f569a-98fc-8b0b-9854-4bfca9f89b0a","E",46,58
"644","2021-02-19 14:10:46","2021-02-19 14:14:22","0","117.136.101.98","100","215","1","2021-02-19 14:14:22","R_1NanBoKxwASzp9j","","","","","23.11810302734380","113.25390625","anonymous","EN","2","18","35","45","2","","1","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","9","2","1","5","1","1","2","5","","602f564a-e79b-95bf-780e-d90b51441e5e","E",62,62
"645","2021-02-19 13:57:16","2021-02-19 14:14:24","0","183.143.71.78","100","1028","1","2021-02-19 14:14:25","R_1r342Akbtid9hw2","","","","","30.87030029296880","120.093292236328000","anonymous","EN","2","10","10","5","2","","4","1","1","","1","","","","1","","","","","","","","1","2","","","2","","","","","","2","","","","","9","2","2","5","1","2","1","9","","602f536c-e797-0eca-edcb-8f73623f7082","C_negative",62,34
"646","2021-02-19 14:09:07","2021-02-19 14:14:28","0","112.1.168.100","100","320","1","2021-02-19 14:14:29","R_2Uhc3v4WNJkhskz","","","","","31.3040924072266000","120.59539794921900","anonymous","EN","1","80","50","200","1","3","","2","","4","","","","1","","","","","","","2","","2","","1","","","2","","","","","","","2","","","8","2","2","4","1","2","2","1","","602f55ec-e947-7224-2149-3f867eadd175","M_positive",10,18
"647","2021-02-19 14:10:48","2021-02-19 14:14:29","0","202.99.106.224","100","220","1","2021-02-19 14:14:29","R_2fJKjudhYbj4zfz","","","","","39.14239501953130","117.172698974609000","anonymous","EN","2","15","15","0","2","","5","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","9","1","2","5","1","1","2","1","","602f564a-4437-8668-b41a-52ad731e22c4","C_negative",62,62
